time_local;userid;lat;lon
4.12.2013 0:09;user3;34.1533143;-118.4657555
4.12.2013 0:12;user3;34.1533143;-118.4657555
26.6.2013 14:42;user3;37.76088961;-122.43500076
19.9.2013 17:52;user3;37.77176675;-122.40421541
18.9.2013 21:28;user3;37.918091;-122.31357515
26.6.2013 16:08;user3;37.76156;-122.43573
4.6.2013 1:17;user3;37.7615598;-122.4357919
3.6.2013 16:02;user3;37.76096389;-122.43460046
2.6.2013 9:30;user3;51.517964;-0.2008568
25.5.2013 5:14;user3;37.76156711;-122.43578046
20.5.2016 2:08;user3;37.7877096831564;-122.403678868985
31.3.2016 17:00;user3;37.5930062686792;-122.367375463165
3.11.2015 14:57;user3;40.7069414389506;-74.0110409259796
6.12.2013 13:31;user4;32.8198585;-96.7617535
6.12.2013 13:24;user4;32.8198585;-96.7617535
7.12.2013 16:30;user4;32.8198585;-96.7617535
16.12.2013 17:02;user4;32.8198585;-96.7617535
12.11.2015 23:44;user4;32.8198585;-96.7617535
16.12.2013 18:13;user4;32.8198585;-96.7617535
19.2.2014 17:42;user4;32.8198585;-96.7617535
8.12.2013 21:29;user4;32.8198585;-96.7617535
16.12.2013 18:03;user4;32.8198585;-96.7617535
15.12.2013 13:38;user4;32.8198585;-96.7617535
31.12.2015 17:44;user4;32.8198585;-96.7617535
23.5.2019 2:59;user2;38.997936;-105.5508905
23.5.2019 3:45;user2;38.997936;-105.5508905
23.5.2019 2:59;user2;38.997936;-105.5508905
31.3.2019 21:26;user2;44.14543645;-120.5834015
26.3.2019 17:22;user2;37.2691755;-119.3066075
26.3.2019 17:22;user2;37.2691755;-119.3066075
26.3.2019 17:21;user2;37.2691755;-119.3066075
26.3.2019 17:20;user2;37.2691755;-119.3066075
26.3.2019 17:18;user2;37.2691755;-119.3066075
29.12.2018 7:59;user2;37.2691755;-119.3066075
6.2.2019 0:01;user2;37.2691755;-119.3066075
6.2.2019 0:02;user2;37.2691755;-119.3066075
6.2.2019 0:59;user2;37.2691755;-119.3066075
5.2.2019 21:28;user2;37.2691755;-119.3066075
16.1.2019 21:55;user2;37.2691755;-119.3066075
16.1.2019 18:48;user2;37.2691755;-119.3066075
10.1.2019 2:45;user2;37.2691755;-119.3066075
29.12.2018 5:30;user2;37.2691755;-119.3066075
29.12.2018 7:58;user2;37.2691755;-119.3066075
29.12.2018 7:57;user2;37.2691755;-119.3066075
29.12.2018 6:16;user2;37.2691755;-119.3066075
3.12.2018 0:42;user2;37.2691755;-119.3066075
3.12.2018 0:42;user2;37.2691755;-119.3066075
2.12.2018 10:58;user2;41.19328165;28.9649756
3.12.2018 0:41;user2;37.2691755;-119.3066075
25.11.2018 10:53;user2;55.32542815;37.8630768
25.11.2018 10:53;user2;55.32542815;37.8630768
25.11.2018 10:42;user2;55.32542815;37.8630768
25.11.2018 10:40;user2;55.32542815;37.8630768
22.11.2018 10:43;user2;55.32542815;37.8630768
28.5.2019 19:10;user2;40.655138;-73.9487755
12.5.2019 0:22;user2;37.6412705;-122.0857755
11.5.2019 2:36;user2;37.6412705;-122.0857755
28.2.2019 16:18;user2;37.7706565;-122.4359785
31.1.2019 19:32;user2;37.7706565;-122.4359785
18.1.2019 10:07;user2;37.7706565;-122.4359785
8.11.2018 11:52;user2;38.74361385;-9.15999515
10.12.2018 18:54;user2;37.7706565;-122.4359785
16.11.2018 19:22;user2;38.74361385;-9.15999515
3.6.2019 1:53;user2;40.780709;-73.9685415
2.6.2019 5:20;user2;40.780709;-73.9685415
23.5.2019 9:58;user2;40.780709;-73.9685415
10.5.2019 17:53;user2;37.7919941;-122.2286855
20.5.2019 5:31;user2;37.7706565;-122.4359785
6.5.2019 0:17;user2;37.7706565;-122.4359785
5.5.2019 6:47;user2;37.7706565;-122.4359785
29.4.2019 23:52;user2;37.7706565;-122.4359785
24.4.2019 15:52;user2;37.7706565;-122.4359785
7.4.2019 21:37;user2;18.3841655;-66.058368
18.4.2019 23:32;user2;37.7706565;-122.4359785
17.4.2019 23:07;user2;37.7706565;-122.4359785
4.6.2019 5:28;user2;40.780709;-73.9685415
30.5.2019 23:13;user2;40.780709;-73.9685415
2.5.2019 6:51;user2;37.7706565;-122.4359785
9.5.2019 0:20;user2;37.7919941;-122.2286855
20.3.2019 20:42;user2;38.74361385;-9.15999515
16.3.2019 18:27;user2;38.74361385;-9.15999515
27.4.2019 17:44;user2;37.7919941;-122.2286855
27.3.2019 12:37;user2;44.0599381;-121.311582
25.3.2019 0:26;user2;38.74361385;-9.15999515
25.3.2019 0:24;user2;38.74361385;-9.15999515
16.3.2019 11:29;user2;38.74361385;-9.15999515
24.3.2019 19:09;user2;38.74361385;-9.15999515
4.6.2019 0:31;user2;40.780709;-73.9685415
19.3.2019 17:38;user2;38.74361385;-9.15999515
19.3.2019 9:00;user2;38.74361385;-9.15999515
18.3.2019 9:46;user2;38.74361385;-9.15999515
17.3.2019 19:38;user2;38.74361385;-9.15999515
15.3.2019 17:11;user2;38.74361385;-9.15999515
23.5.2019 9:58;user2;40.780709;-73.9685415
27.5.2019 0:06;user2;40.655138;-73.9487755
27.5.2019 0:06;user2;40.655138;-73.9487755
26.5.2019 4:27;user2;40.780709;-73.9685415
14.5.2019 15:29;user2;40.780709;-73.9685415
12.5.2019 15:40;user2;37.6412705;-122.0857755
17.3.2019 9:38;user2;38.74361385;-9.15999515
10.5.2019 6:11;user2;37.7919941;-122.2286855
9.5.2019 14:55;user2;37.7919941;-122.2286855
15.3.2019 10:18;user2;38.74361385;-9.15999515
15.3.2019 10:11;user2;38.74361385;-9.15999515
6.3.2019 17:05;user2;38.74361385;-9.15999515
6.3.2019 17:04;user2;38.74361385;-9.15999515
15.3.2019 10:10;user2;38.74361385;-9.15999515
14.3.2019 23:35;user2;38.74361385;-9.15999515
16.4.2019 19:22;user2;37.7706565;-122.4359785
14.3.2019 23:29;user2;38.74361385;-9.15999515
27.2.2019 17:00;user2;37.7706565;-122.4359785
3.2.2019 6:14;user2;37.7706565;-122.4359785
14.3.2019 8:55;user2;38.74361385;-9.15999515
13.3.2019 18:40;user2;38.74361385;-9.15999515
19.11.2018 7:23;user2;38.74361385;-9.15999515
18.11.2018 23:27;user2;38.74361385;-9.15999515
13.3.2019 18:36;user2;38.74361385;-9.15999515
13.3.2019 18:36;user2;38.74361385;-9.15999515
13.3.2019 18:35;user2;38.74361385;-9.15999515
13.3.2019 18:34;user2;38.74361385;-9.15999515
13.3.2019 18:33;user2;38.74361385;-9.15999515
7.5.2019 18:59;user2;37.7706565;-122.4359785
6.3.2019 17:03;user2;38.74361385;-9.15999515
6.3.2019 1:01;user2;38.74361385;-9.15999515
5.3.2019 1:02;user2;38.74361385;-9.15999515
18.11.2018 23:24;user2;38.74361385;-9.15999515
18.11.2018 17:42;user2;38.74361385;-9.15999515
17.11.2018 8:15;user2;38.74361385;-9.15999515
4.3.2019 22:24;user2;38.74361385;-9.15999515
16.11.2018 20:55;user2;38.74361385;-9.15999515
16.11.2018 18:51;user2;38.74361385;-9.15999515
4.11.2018 16:30;user2;38.74361385;-9.15999515
9.4.2019 19:59;user2;18.3841655;-66.058368
4.11.2018 12:55;user2;38.74361385;-9.15999515
10.11.2018 12:52;user2;38.74361385;-9.15999515
9.11.2018 21:25;user2;38.74361385;-9.15999515
8.4.2019 22:36;user2;18.3841655;-66.058368
6.11.2018 5:55;user2;38.74361385;-9.15999515
6.11.2018 1:49;user2;38.74361385;-9.15999515
1.3.2019 21:37;user2;37.715782;-122.0664725
24.2.2019 19:39;user2;37.715782;-122.0664725
12.1.2019 20:19;user2;37.7706565;-122.4359785
23.2.2019 8:45;user2;37.7706565;-122.4359785
23.2.2019 8:44;user2;37.7706565;-122.4359785
4.1.2019 5:17;user2;11.9609099;120.18803735
5.6.2019 13:33;user2;40.67087955;-73.8311875
3.6.2019 20:58;user2;40.780709;-73.9685415
15.12.2018 5:09;user2;42.9398155;-71.534209
13.12.2018 8:05;user2;37.7706565;-122.4359785
3.6.2019 2:07;user2;40.780709;-73.9685415
3.6.2019 2:05;user2;40.780709;-73.9685415
4.6.2019 17:27;user2;40.780709;-73.9685415
5.6.2019 14:05;user2;40.67087955;-73.8311875
10.6.2019 12:11;user2;42.9398155;-71.534209
10.6.2019 11:56;user2;42.9398155;-71.534209
10.6.2019 3:32;user2;42.9398155;-71.534209
9.6.2019 14:58;user2;41.758579;-70.61075565
8.6.2019 12:24;user2;41.587261;-70.577523
7.6.2019 14:40;user2;41.587261;-70.577523
5.6.2019 20:42;user2;42.0845665;-71.0267745
5.6.2019 20:35;user2;42.11857735;-71.1034526
5.6.2019 14:05;user2;40.67087955;-73.8311875
7.6.2019 13:35;user2;41.587261;-70.577523
7.6.2019 4:53;user2;41.587261;-70.577523
5.6.2019 19:43;user2;42.3253925;-71.2136825
6.6.2019 22:54;user2;41.587261;-70.577523
6.6.2019 21:09;user2;41.587261;-70.577523
6.6.2019 20:01;user2;41.6336915;-70.493085
5.6.2019 19:14;user2;42.3253925;-71.2136825
6.6.2019 14:32;user2;41.587261;-70.577523
6.6.2019 13:06;user2;41.587261;-70.577523
6.6.2019 13:05;user2;41.587261;-70.577523
5.6.2019 11:27;user2;40.780709;-73.9685415
5.6.2019 10:32;user2;40.780709;-73.9685415
4.6.2019 18:27;user2;40.780709;-73.9685415
4.6.2019 17:28;user2;40.780709;-73.9685415
3.6.2019 1:52;user2;40.780709;-73.9685415
4.6.2019 5:45;user2;40.780709;-73.9685415
4.6.2019 5:44;user2;40.780709;-73.9685415
4.6.2019 1:25;user2;40.780709;-73.9685415
4.6.2019 0:41;user2;40.780709;-73.9685415
3.6.2019 12:10;user2;40.780709;-73.9685415
3.6.2019 10:33;user2;40.780709;-73.9685415
3.6.2019 1:51;user2;40.780709;-73.9685415
3.6.2019 2:08;user2;40.780709;-73.9685415
3.6.2019 1:55;user2;40.780709;-73.9685415
2.6.2019 21:15;user2;40.780709;-73.9685415
3.6.2019 1:50;user2;40.780709;-73.9685415
2.6.2019 20:12;user2;40.780709;-73.9685415
2.6.2019 19:16;user2;40.780709;-73.9685415
2.6.2019 19:13;user2;40.780709;-73.9685415
2.6.2019 19:10;user2;40.780709;-73.9685415
2.6.2019 18:41;user2;40.780709;-73.9685415
2.6.2019 15:15;user2;40.780709;-73.9685415
2.6.2019 13:13;user2;40.780709;-73.9685415
2.6.2019 5:28;user2;40.780709;-73.9685415
2.6.2019 5:21;user2;40.780709;-73.9685415
31.5.2019 17:22;user2;40.780709;-73.9685415
1.6.2019 16:44;user2;40.780709;-73.9685415
31.5.2019 15:59;user2;40.780709;-73.9685415
31.5.2019 15:58;user2;40.780709;-73.9685415
31.5.2019 15:43;user2;40.780709;-73.9685415
31.5.2019 15:43;user2;40.780709;-73.9685415
30.5.2019 23:14;user2;40.780709;-73.9685415
31.5.2019 13:50;user2;40.780709;-73.9685415
31.5.2019 13:49;user2;40.780709;-73.9685415
30.5.2019 23:15;user2;40.780709;-73.9685415
30.5.2019 20:39;user2;40.780709;-73.9685415
30.5.2019 20:39;user2;40.780709;-73.9685415
30.5.2019 20:38;user2;40.780709;-73.9685415
30.5.2019 19:55;user2;40.780709;-73.9685415
30.5.2019 13:23;user2;40.655138;-73.9487755
30.5.2019 13:21;user2;40.655138;-73.9487755
30.5.2019 2:13;user2;40.655138;-73.9487755
29.5.2019 20:11;user2;40.655138;-73.9487755
29.5.2019 20:09;user2;40.655138;-73.9487755
29.5.2019 16:06;user2;40.655138;-73.9487755
29.5.2019 16:03;user2;40.655138;-73.9487755
29.5.2019 14:39;user2;40.655138;-73.9487755
29.5.2019 14:18;user2;40.655138;-73.9487755
28.5.2019 4:32;user2;40.780709;-73.9685415
28.5.2019 22:54;user2;40.655138;-73.9487755
28.5.2019 5:16;user2;40.780709;-73.9685415
28.5.2019 19:09;user2;40.655138;-73.9487755
28.5.2019 19:06;user2;40.655138;-73.9487755
28.5.2019 17:14;user2;40.655138;-73.9487755
28.5.2019 15:11;user2;40.655138;-73.9487755
28.5.2019 13:06;user2;40.655138;-73.9487755
28.5.2019 13:02;user2;40.655138;-73.9487755
28.5.2019 5:16;user2;40.780709;-73.9685415
28.5.2019 4:32;user2;40.780709;-73.9685415
27.5.2019 0:40;user2;40.655138;-73.9487755
27.5.2019 0:45;user2;40.655138;-73.9487755
27.5.2019 0:45;user2;40.655138;-73.9487755
26.5.2019 13:59;user2;40.655138;-73.9487755
26.5.2019 13:57;user2;40.655138;-73.9487755
26.5.2019 4:25;user2;40.780709;-73.9685415
13.5.2019 16:11;user2;40.780709;-73.9685415
25.5.2019 19:46;user2;40.655138;-73.9487755
25.5.2019 19:45;user2;40.655138;-73.9487755
25.5.2019 13:52;user2;40.655138;-73.9487755
24.5.2019 22:10;user2;40.655138;-73.9487755
25.5.2019 3:13;user2;40.655138;-73.9487755
25.5.2019 3:12;user2;40.655138;-73.9487755
25.5.2019 3:07;user2;40.655138;-73.9487755
24.5.2019 23:29;user2;40.655138;-73.9487755
24.5.2019 15:35;user2;40.780709;-73.9685415
24.5.2019 15:02;user2;40.780709;-73.9685415
24.5.2019 13:20;user2;40.780709;-73.9685415
24.5.2019 13:16;user2;40.780709;-73.9685415
22.5.2019 15:54;user2;30.3233457;-97.75472415
24.5.2019 13:14;user2;40.780709;-73.9685415
23.5.2019 16:34;user2;40.780709;-73.9685415
24.5.2019 13:09;user2;40.780709;-73.9685415
22.5.2019 3:39;user2;30.3233457;-97.75472415
23.5.2019 20:46;user2;40.780709;-73.9685415
23.5.2019 12:26;user2;40.780709;-73.9685415
23.5.2019 20:43;user2;40.780709;-73.9685415
22.5.2019 1:09;user2;30.3233457;-97.75472415
23.5.2019 16:57;user2;40.780709;-73.9685415
23.5.2019 16:55;user2;40.780709;-73.9685415
23.5.2019 16:55;user2;40.780709;-73.9685415
22.5.2019 22:20;user2;30.3233457;-97.75472415
22.5.2019 22:17;user2;30.3233457;-97.75472415
22.5.2019 15:59;user2;30.3233457;-97.75472415
22.5.2019 1:08;user2;30.3233457;-97.75472415
22.5.2019 0:49;user2;30.3233457;-97.75472415
22.5.2019 0:48;user2;30.3233457;-97.75472415
22.5.2019 0:46;user2;30.3233457;-97.75472415
21.5.2019 21:18;user2;30.3233457;-97.75472415
21.5.2019 9:23;user2;37.715782;-122.0664725
21.5.2019 3:14;user2;37.715782;-122.0664725
21.5.2019 3:09;user2;37.715782;-122.0664725
21.5.2019 3:08;user2;37.715782;-122.0664725
21.5.2019 3:07;user2;37.715782;-122.0664725
20.5.2019 23:32;user2;37.715782;-122.0664725
20.5.2019 5:34;user2;37.7706565;-122.4359785
20.5.2019 5:32;user2;37.7706565;-122.4359785
19.5.2019 18:06;user2;37.7706565;-122.4359785
14.5.2019 17:44;user2;40.780709;-73.9685415
20.5.2019 0:33;user2;37.7706565;-122.4359785
20.5.2019 0:17;user2;37.7706565;-122.4359785
20.5.2019 0:16;user2;37.7706565;-122.4359785
17.5.2019 22:49;user2;37.7706565;-122.4359785
17.5.2019 22:48;user2;37.7706565;-122.4359785
17.5.2019 22:48;user2;37.7706565;-122.4359785
17.5.2019 18:57;user2;37.7706565;-122.4359785
17.5.2019 18:54;user2;37.7706565;-122.4359785
17.5.2019 17:37;user2;37.7706565;-122.4359785
17.5.2019 17:36;user2;37.7706565;-122.4359785
14.5.2019 21:11;user2;40.780709;-73.9685415
15.5.2019 19:11;user2;40.780709;-73.9685415
15.5.2019 19:09;user2;40.780709;-73.9685415
14.5.2019 19:56;user2;40.780709;-73.9685415
14.5.2019 17:44;user2;40.780709;-73.9685415
14.5.2019 17:44;user2;40.780709;-73.9685415
14.5.2019 15:34;user2;40.780709;-73.9685415
14.5.2019 15:32;user2;40.780709;-73.9685415
14.5.2019 15:13;user2;40.780709;-73.9685415
7.2.2019 7:29;user2;37.7706565;-122.4359785
14.5.2019 15:12;user2;40.780709;-73.9685415
13.5.2019 16:15;user2;40.655138;-73.9487755
13.5.2019 16:12;user2;40.655138;-73.9487755
12.5.2019 20:37;user2;37.715782;-122.0664725
12.5.2019 20:35;user2;37.715782;-122.0664725
12.5.2019 20:34;user2;37.715782;-122.0664725
12.5.2019 16:19;user2;37.6412705;-122.0857755
11.5.2019 23:55;user2;37.6412705;-122.0857755
12.5.2019 16:18;user2;37.6412705;-122.0857755
12.5.2019 3:51;user2;37.6412705;-122.0857755
12.5.2019 3:00;user2;37.6412705;-122.0857755
12.5.2019 1:35;user2;37.6412705;-122.0857755
12.5.2019 1:31;user2;37.6412705;-122.0857755
12.5.2019 1:30;user2;37.6412705;-122.0857755
9.5.2019 15:08;user2;37.7919941;-122.2286855
12.5.2019 0:22;user2;37.6412705;-122.0857755
12.5.2019 0:21;user2;37.6412705;-122.0857755
12.5.2019 0:19;user2;37.6412705;-122.0857755
11.5.2019 23:54;user2;37.6412705;-122.0857755
5.12.2018 18:11;user2;37.7706565;-122.4359785
11.5.2019 20:05;user2;37.6412705;-122.0857755
11.5.2019 20:06;user2;37.6412705;-122.0857755
11.5.2019 18:16;user2;37.6412705;-122.0857755
11.5.2019 15:43;user2;37.6412705;-122.0857755
11.5.2019 15:38;user2;37.6412705;-122.0857755
11.5.2019 15:37;user2;37.6412705;-122.0857755
11.5.2019 15:36;user2;37.6412705;-122.0857755
11.5.2019 15:30;user2;37.6412705;-122.0857755
11.5.2019 5:41;user2;37.6412705;-122.0857755
11.5.2019 2:35;user2;37.6412705;-122.0857755
11.5.2019 2:27;user2;37.6412705;-122.0857755
11.5.2019 1:48;user2;37.6412705;-122.0857755
11.5.2019 1:36;user2;37.6412705;-122.0857755
11.5.2019 1:27;user2;37.6412705;-122.0857755
11.5.2019 1:35;user2;37.6412705;-122.0857755
11.5.2019 1:35;user2;37.6412705;-122.0857755
11.5.2019 1:35;user2;37.6412705;-122.0857755
11.5.2019 1:30;user2;37.6412705;-122.0857755
11.5.2019 1:29;user2;37.6412705;-122.0857755
